994
1988
pt=0, lineID=781, koords=(0.182,73.33) <-> pt=1, lineID=781, koords=(5.6953,74.9794) & pt=0, lineID=308, koords=(0.119,95.031) <-> pt=1, lineID=308, koords=(2.628,90.2407)
pt=0, lineID=990, koords=(39.5052,47.1327) <-> pt=1, lineID=990, koords=(43.794,49.185) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=436, koords=(37.271,78.5342) <-> pt=1, lineID=436, koords=(41.15,78.273) & pt=0, lineID=906, koords=(39.3151,78.699) <-> pt=1, lineID=906, koords=(42.152,84.013)
pt=0, lineID=322, koords=(38.863,80.026) <-> pt=1, lineID=322, koords=(41.4647,73.5053) & pt=0, lineID=802, koords=(36.367,83.755) <-> pt=1, lineID=802, koords=(39.7187,77.3992)
pt=0, lineID=211, koords=(39.5284,40.9357) <-> pt=1, lineID=211, koords=(43.803,40.173) & pt=0, lineID=990, koords=(39.5052,47.1327) <-> pt=1, lineID=990, koords=(43.794,49.185)
pt=0, lineID=211, koords=(39.5284,40.9357) <-> pt=1, lineID=211, koords=(43.803,40.173) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=659, koords=(37.7899,61.8821) <-> pt=1, lineID=659, koords=(40.033,65.298) & pt=0, lineID=820, koords=(35.086,67.867) <-> pt=1, lineID=820, koords=(40.5895,64.3579)
pt=0, lineID=411, koords=(37.5449,63.4684) <-> pt=1, lineID=411, koords=(40.245,64.946) & pt=0, lineID=982, koords=(38.852,62.13) <-> pt=1, lineID=982, koords=(43.5986,62.5874)
pt=0, lineID=906, koords=(39.3151,78.699) <-> pt=1, lineID=906, koords=(42.152,84.013) & pt=0, lineID=177, koords=(38.2229,79.437) <-> pt=1, lineID=177, koords=(42.232,85.431)
pt=0, lineID=576, koords=(36.2009,80.2469) <-> pt=1, lineID=576, koords=(39.793,79.177) & pt=0, lineID=436, koords=(37.271,78.5342) <-> pt=1, lineID=436, koords=(41.15,78.273)
pt=0, lineID=562, koords=(37.4218,20.1299) <-> pt=1, lineID=562, koords=(39.761,20.684) & pt=0, lineID=450, koords=(37.7948,22.0244) <-> pt=1, lineID=450, koords=(40.852,21.207)
pt=0, lineID=613, koords=(38.4322,24.048) <-> pt=1, lineID=613, koords=(41.309,16.207) & pt=0, lineID=730, koords=(34.108,18.221) <-> pt=1, lineID=730, koords=(39.8398,18.8325)
pt=0, lineID=129, koords=(39.71,72.706) <-> pt=1, lineID=129, koords=(42.7118,71.7553) & pt=0, lineID=802, koords=(36.367,83.755) <-> pt=1, lineID=802, koords=(39.7187,77.3992)
pt=0, lineID=129, koords=(39.71,72.706) <-> pt=1, lineID=129, koords=(42.7118,71.7553) & pt=0, lineID=202, koords=(38.017,71.106) <-> pt=1, lineID=202, koords=(43.5913,66.9032)
pt=0, lineID=322, koords=(38.863,80.026) <-> pt=1, lineID=322, koords=(41.4647,73.5053) & pt=0, lineID=129, koords=(39.71,72.706) <-> pt=1, lineID=129, koords=(42.7118,71.7553)
pt=0, lineID=819, koords=(39.729,85.9) <-> pt=1, lineID=819, koords=(43.4634,78.9426) & pt=0, lineID=334, koords=(39.058,86.682) <-> pt=1, lineID=334, koords=(43.2479,83.1497)
pt=0, lineID=819, koords=(39.729,85.9) <-> pt=1, lineID=819, koords=(43.4634,78.9426) & pt=0, lineID=291, koords=(37.639,84.545) <-> pt=1, lineID=291, koords=(42.7567,77.7914)
pt=0, lineID=450, koords=(37.7948,22.0244) <-> pt=1, lineID=450, koords=(40.852,21.207) & pt=0, lineID=613, koords=(38.4322,24.048) <-> pt=1, lineID=613, koords=(41.309,16.207)
pt=0, lineID=613, koords=(38.4322,24.048) <-> pt=1, lineID=613, koords=(41.309,16.207) & pt=0, lineID=240, koords=(39.0467,23.5727) <-> pt=1, lineID=240, koords=(43.172,21.35)
pt=0, lineID=450, koords=(37.7948,22.0244) <-> pt=1, lineID=450, koords=(40.852,21.207) & pt=0, lineID=730, koords=(34.108,18.221) <-> pt=1, lineID=730, koords=(39.8398,18.8325)
pt=0, lineID=659, koords=(37.7899,61.8821) <-> pt=1, lineID=659, koords=(40.033,65.298) & pt=0, lineID=202, koords=(38.017,71.106) <-> pt=1, lineID=202, koords=(43.5913,66.9032)
pt=0, lineID=820, koords=(35.086,67.867) <-> pt=1, lineID=820, koords=(40.5895,64.3579) & pt=0, lineID=411, koords=(37.5449,63.4684) <-> pt=1, lineID=411, koords=(40.245,64.946)
pt=0, lineID=177, koords=(38.2229,79.437) <-> pt=1, lineID=177, koords=(42.232,85.431) & pt=0, lineID=819, koords=(39.729,85.9) <-> pt=1, lineID=819, koords=(43.4634,78.9426)
pt=0, lineID=291, koords=(37.639,84.545) <-> pt=1, lineID=291, koords=(42.7567,77.7914) & pt=0, lineID=906, koords=(39.3151,78.699) <-> pt=1, lineID=906, koords=(42.152,84.013)
pt=0, lineID=951, koords=(39.7766,42.2947) <-> pt=1, lineID=951, koords=(42.013,43.34) & pt=0, lineID=990, koords=(39.5052,47.1327) <-> pt=1, lineID=990, koords=(43.794,49.185)
pt=0, lineID=951, koords=(39.7766,42.2947) <-> pt=1, lineID=951, koords=(42.013,43.34) & pt=0, lineID=211, koords=(39.5284,40.9357) <-> pt=1, lineID=211, koords=(43.803,40.173)
pt=0, lineID=220, koords=(37.954,17.574) <-> pt=1, lineID=220, koords=(44.1522,21.8046) & pt=0, lineID=450, koords=(37.7948,22.0244) <-> pt=1, lineID=450, koords=(40.852,21.207)
pt=0, lineID=730, koords=(34.108,18.221) <-> pt=1, lineID=730, koords=(39.8398,18.8325) & pt=0, lineID=349, koords=(38.2671,16.4047) <-> pt=1, lineID=349, koords=(40.195,17.329)
pt=0, lineID=906, koords=(39.3151,78.699) <-> pt=1, lineID=906, koords=(42.152,84.013) & pt=0, lineID=436, koords=(37.271,78.5342) <-> pt=1, lineID=436, koords=(41.15,78.273)
pt=0, lineID=220, koords=(37.954,17.574) <-> pt=1, lineID=220, koords=(44.1522,21.8046) & pt=0, lineID=349, koords=(38.2671,16.4047) <-> pt=1, lineID=349, koords=(40.195,17.329)
pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441) & pt=0, lineID=277, koords=(34.54,27.034) <-> pt=1, lineID=277, koords=(39.953,29.1626)
pt=0, lineID=411, koords=(37.5449,63.4684) <-> pt=1, lineID=411, koords=(40.245,64.946) & pt=0, lineID=659, koords=(37.7899,61.8821) <-> pt=1, lineID=659, koords=(40.033,65.298)
pt=0, lineID=820, koords=(35.086,67.867) <-> pt=1, lineID=820, koords=(40.5895,64.3579) & pt=0, lineID=982, koords=(38.852,62.13) <-> pt=1, lineID=982, koords=(43.5986,62.5874)
pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441) & pt=0, lineID=240, koords=(39.0467,23.5727) <-> pt=1, lineID=240, koords=(43.172,21.35)
pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377) & pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441)
pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377) & pt=0, lineID=240, koords=(39.0467,23.5727) <-> pt=1, lineID=240, koords=(43.172,21.35)
pt=0, lineID=691, koords=(39.989,67.813) <-> pt=1, lineID=691, koords=(41.5859,63.251) & pt=0, lineID=202, koords=(38.017,71.106) <-> pt=1, lineID=202, koords=(43.5913,66.9032)
pt=0, lineID=691, koords=(39.989,67.813) <-> pt=1, lineID=691, koords=(41.5859,63.251) & pt=0, lineID=659, koords=(37.7899,61.8821) <-> pt=1, lineID=659, koords=(40.033,65.298)
pt=0, lineID=161, koords=(40.0157,59.6392) <-> pt=1, lineID=161, koords=(41.239,57.02) & pt=0, lineID=437, koords=(38.299,59.417) <-> pt=1, lineID=437, koords=(40.444,60.4089)
pt=0, lineID=161, koords=(40.0157,59.6392) <-> pt=1, lineID=161, koords=(41.239,57.02) & pt=0, lineID=627, koords=(38.755,59.642) <-> pt=1, lineID=627, koords=(41.7127,59.0616)
pt=0, lineID=691, koords=(39.989,67.813) <-> pt=1, lineID=691, koords=(41.5859,63.251) & pt=0, lineID=411, koords=(37.5449,63.4684) <-> pt=1, lineID=411, koords=(40.245,64.946)
pt=0, lineID=627, koords=(38.755,59.642) <-> pt=1, lineID=627, koords=(41.7127,59.0616) & pt=0, lineID=437, koords=(38.299,59.417) <-> pt=1, lineID=437, koords=(40.444,60.4089)
pt=0, lineID=161, koords=(40.0157,59.6392) <-> pt=1, lineID=161, koords=(41.239,57.02) & pt=0, lineID=295, koords=(35.515,51.977) <-> pt=1, lineID=295, koords=(41.6581,55.9149)
pt=0, lineID=641, koords=(40.147,33.5522) <-> pt=1, lineID=641, koords=(40.636,27.495) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=641, koords=(40.147,33.5522) <-> pt=1, lineID=641, koords=(40.636,27.495) & pt=0, lineID=365, koords=(38.263,30.195) <-> pt=1, lineID=365, koords=(40.2846,33.6145)
pt=0, lineID=365, koords=(38.263,30.195) <-> pt=1, lineID=365, koords=(40.2846,33.6145) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=641, koords=(40.147,33.5522) <-> pt=1, lineID=641, koords=(40.636,27.495) & pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441)
pt=0, lineID=220, koords=(37.954,17.574) <-> pt=1, lineID=220, koords=(44.1522,21.8046) & pt=0, lineID=741, koords=(37.701,15.784) <-> pt=1, lineID=741, koords=(40.3716,14.7211)
pt=0, lineID=691, koords=(39.989,67.813) <-> pt=1, lineID=691, koords=(41.5859,63.251) & pt=0, lineID=820, koords=(35.086,67.867) <-> pt=1, lineID=820, koords=(40.5895,64.3579)
pt=0, lineID=587, koords=(40.249,79.153) <-> pt=1, lineID=587, koords=(45.9519,78.9429) & pt=0, lineID=906, koords=(39.3151,78.699) <-> pt=1, lineID=906, koords=(42.152,84.013)
pt=0, lineID=587, koords=(40.249,79.153) <-> pt=1, lineID=587, koords=(45.9519,78.9429) & pt=0, lineID=436, koords=(37.271,78.5342) <-> pt=1, lineID=436, koords=(41.15,78.273)
pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657) & pt=0, lineID=641, koords=(40.147,33.5522) <-> pt=1, lineID=641, koords=(40.636,27.495)
pt=0, lineID=116, koords=(40.2885,25.9403) <-> pt=1, lineID=116, koords=(43.384,27.33) & pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377)
pt=0, lineID=116, koords=(40.2885,25.9403) <-> pt=1, lineID=116, koords=(43.384,27.33) & pt=0, lineID=240, koords=(39.0467,23.5727) <-> pt=1, lineID=240, koords=(43.172,21.35)
pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=641, koords=(40.147,33.5522) <-> pt=1, lineID=641, koords=(40.636,27.495) & pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377)
pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377) & pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441)
pt=0, lineID=641, koords=(40.147,33.5522) <-> pt=1, lineID=641, koords=(40.636,27.495) & pt=0, lineID=116, koords=(40.2885,25.9403) <-> pt=1, lineID=116, koords=(43.384,27.33)
pt=0, lineID=220, koords=(37.954,17.574) <-> pt=1, lineID=220, koords=(44.1522,21.8046) & pt=0, lineID=835, koords=(37.508,12.38) <-> pt=1, lineID=835, koords=(41.3438,12.8841)
pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441) & pt=0, lineID=641, koords=(40.147,33.5522) <-> pt=1, lineID=641, koords=(40.636,27.495)
pt=0, lineID=779, koords=(40.435,6.459) <-> pt=1, lineID=779, koords=(45.657,11.2091) & pt=0, lineID=81, koords=(35.35,1.7) <-> pt=1, lineID=81, koords=(41.5493,9.1536)
pt=0, lineID=982, koords=(38.852,62.13) <-> pt=1, lineID=982, koords=(43.5986,62.5874) & pt=0, lineID=627, koords=(38.755,59.642) <-> pt=1, lineID=627, koords=(41.7127,59.0616)
pt=0, lineID=906, koords=(39.3151,78.699) <-> pt=1, lineID=906, koords=(42.152,84.013) & pt=0, lineID=177, koords=(38.2229,79.437) <-> pt=1, lineID=177, koords=(42.232,85.431)
pt=0, lineID=291, koords=(37.639,84.545) <-> pt=1, lineID=291, koords=(42.7567,77.7914) & pt=0, lineID=587, koords=(40.249,79.153) <-> pt=1, lineID=587, koords=(45.9519,78.9429)
pt=0, lineID=691, koords=(39.989,67.813) <-> pt=1, lineID=691, koords=(41.5859,63.251) & pt=0, lineID=982, koords=(38.852,62.13) <-> pt=1, lineID=982, koords=(43.5986,62.5874)
pt=0, lineID=829, koords=(40.6062,41.208) <-> pt=1, lineID=829, koords=(42.658,36.166) & pt=0, lineID=951, koords=(39.7766,42.2947) <-> pt=1, lineID=951, koords=(42.013,43.34)
pt=0, lineID=829, koords=(40.6062,41.208) <-> pt=1, lineID=829, koords=(42.658,36.166) & pt=0, lineID=211, koords=(39.5284,40.9357) <-> pt=1, lineID=211, koords=(43.803,40.173)
pt=0, lineID=795, koords=(40.6211,32.2446) <-> pt=1, lineID=795, koords=(41.423,28.231) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=795, koords=(40.6211,32.2446) <-> pt=1, lineID=795, koords=(41.423,28.231) & pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377)
pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441) & pt=0, lineID=116, koords=(40.2885,25.9403) <-> pt=1, lineID=116, koords=(43.384,27.33)
pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=795, koords=(40.6211,32.2446) <-> pt=1, lineID=795, koords=(41.423,28.231) & pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441)
pt=0, lineID=302, koords=(40.703,1.247) <-> pt=1, lineID=302, koords=(41.4413,5.007) & pt=0, lineID=779, koords=(40.435,6.459) <-> pt=1, lineID=779, koords=(45.657,11.2091)
pt=0, lineID=847, koords=(40.7366,36.5496) <-> pt=1, lineID=847, koords=(43.63,36.129) & pt=0, lineID=211, koords=(39.5284,40.9357) <-> pt=1, lineID=211, koords=(43.803,40.173)
pt=0, lineID=847, koords=(40.7366,36.5496) <-> pt=1, lineID=847, koords=(43.63,36.129) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=527, koords=(40.7959,10.7384) <-> pt=1, lineID=527, koords=(42.507,5.761) & pt=0, lineID=835, koords=(37.508,12.38) <-> pt=1, lineID=835, koords=(41.3438,12.8841)
pt=0, lineID=527, koords=(40.7959,10.7384) <-> pt=1, lineID=527, koords=(42.507,5.761) & pt=0, lineID=685, koords=(38.26,6.456) <-> pt=1, lineID=685, koords=(43.4811,13.4149)
pt=0, lineID=211, koords=(39.5284,40.9357) <-> pt=1, lineID=211, koords=(43.803,40.173) & pt=0, lineID=951, koords=(39.7766,42.2947) <-> pt=1, lineID=951, koords=(42.013,43.34)
pt=0, lineID=829, koords=(40.6062,41.208) <-> pt=1, lineID=829, koords=(42.658,36.166) & pt=0, lineID=847, koords=(40.7366,36.5496) <-> pt=1, lineID=847, koords=(43.63,36.129)
pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441) & pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377)
pt=0, lineID=795, koords=(40.6211,32.2446) <-> pt=1, lineID=795, koords=(41.423,28.231) & pt=0, lineID=116, koords=(40.2885,25.9403) <-> pt=1, lineID=116, koords=(43.384,27.33)
pt=0, lineID=613, koords=(38.4322,24.048) <-> pt=1, lineID=613, koords=(41.309,16.207) & pt=0, lineID=220, koords=(37.954,17.574) <-> pt=1, lineID=220, koords=(44.1522,21.8046)
pt=0, lineID=220, koords=(37.954,17.574) <-> pt=1, lineID=220, koords=(44.1522,21.8046) & pt=0, lineID=240, koords=(39.0467,23.5727) <-> pt=1, lineID=240, koords=(43.172,21.35)
pt=0, lineID=613, koords=(38.4322,24.048) <-> pt=1, lineID=613, koords=(41.309,16.207) & pt=0, lineID=835, koords=(37.508,12.38) <-> pt=1, lineID=835, koords=(41.3438,12.8841)
pt=0, lineID=868, koords=(40.9009,16.7362) <-> pt=1, lineID=868, koords=(44.427,12.275) & pt=0, lineID=613, koords=(38.4322,24.048) <-> pt=1, lineID=613, koords=(41.309,16.207)
pt=0, lineID=868, koords=(40.9009,16.7362) <-> pt=1, lineID=868, koords=(44.427,12.275) & pt=0, lineID=835, koords=(37.508,12.38) <-> pt=1, lineID=835, koords=(41.3438,12.8841)
pt=0, lineID=930, koords=(40.965,43.4625) <-> pt=1, lineID=930, koords=(42.953,44.941) & pt=0, lineID=990, koords=(39.5052,47.1327) <-> pt=1, lineID=990, koords=(43.794,49.185)
pt=0, lineID=930, koords=(40.965,43.4625) <-> pt=1, lineID=930, koords=(42.953,44.941) & pt=0, lineID=951, koords=(39.7766,42.2947) <-> pt=1, lineID=951, koords=(42.013,43.34)
pt=0, lineID=177, koords=(38.2229,79.437) <-> pt=1, lineID=177, koords=(42.232,85.431) & pt=0, lineID=334, koords=(39.058,86.682) <-> pt=1, lineID=334, koords=(43.2479,83.1497)
pt=0, lineID=819, koords=(39.729,85.9) <-> pt=1, lineID=819, koords=(43.4634,78.9426) & pt=0, lineID=906, koords=(39.3151,78.699) <-> pt=1, lineID=906, koords=(42.152,84.013)
pt=0, lineID=353, koords=(41.0047,75.0085) <-> pt=1, lineID=353, koords=(44.748,75.842) & pt=0, lineID=436, koords=(37.271,78.5342) <-> pt=1, lineID=436, koords=(41.15,78.273)
pt=0, lineID=353, koords=(41.0047,75.0085) <-> pt=1, lineID=353, koords=(44.748,75.842) & pt=0, lineID=322, koords=(38.863,80.026) <-> pt=1, lineID=322, koords=(41.4647,73.5053)
pt=0, lineID=685, koords=(38.26,6.456) <-> pt=1, lineID=685, koords=(43.4811,13.4149) & pt=0, lineID=835, koords=(37.508,12.38) <-> pt=1, lineID=835, koords=(41.3438,12.8841)
pt=0, lineID=527, koords=(40.7959,10.7384) <-> pt=1, lineID=527, koords=(42.507,5.761) & pt=0, lineID=81, koords=(35.35,1.7) <-> pt=1, lineID=81, koords=(41.5493,9.1536)
pt=0, lineID=481, koords=(41.029,3.809) <-> pt=1, lineID=481, koords=(46.1507,5.5629) & pt=0, lineID=779, koords=(40.435,6.459) <-> pt=1, lineID=779, koords=(45.657,11.2091)
pt=0, lineID=481, koords=(41.029,3.809) <-> pt=1, lineID=481, koords=(46.1507,5.5629) & pt=0, lineID=302, koords=(40.703,1.247) <-> pt=1, lineID=302, koords=(41.4413,5.007)
pt=0, lineID=587, koords=(40.249,79.153) <-> pt=1, lineID=587, koords=(45.9519,78.9429) & pt=0, lineID=353, koords=(41.0047,75.0085) <-> pt=1, lineID=353, koords=(44.748,75.842)
pt=0, lineID=128, koords=(39.982,29.395) <-> pt=1, lineID=128, koords=(41.2266,34.377) & pt=0, lineID=847, koords=(40.7366,36.5496) <-> pt=1, lineID=847, koords=(43.63,36.129)
pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657) & pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441)
pt=0, lineID=295, koords=(35.515,51.977) <-> pt=1, lineID=295, koords=(41.6581,55.9149) & pt=0, lineID=843, koords=(38.352,47.748) <-> pt=1, lineID=843, koords=(41.4592,47.9585)
pt=0, lineID=990, koords=(39.5052,47.1327) <-> pt=1, lineID=990, koords=(43.794,49.185) & pt=0, lineID=295, koords=(35.515,51.977) <-> pt=1, lineID=295, koords=(41.6581,55.9149)
pt=0, lineID=843, koords=(38.352,47.748) <-> pt=1, lineID=843, koords=(41.4592,47.9585) & pt=0, lineID=930, koords=(40.965,43.4625) <-> pt=1, lineID=930, koords=(42.953,44.941)
pt=0, lineID=158, koords=(41.215,98.824) <-> pt=1, lineID=158, koords=(41.6971,95.9392) & pt=0, lineID=334, koords=(39.058,86.682) <-> pt=1, lineID=334, koords=(43.2479,83.1497)
pt=0, lineID=302, koords=(40.703,1.247) <-> pt=1, lineID=302, koords=(41.4413,5.007) & pt=0, lineID=779, koords=(40.435,6.459) <-> pt=1, lineID=779, koords=(45.657,11.2091)
pt=0, lineID=847, koords=(40.7366,36.5496) <-> pt=1, lineID=847, koords=(43.63,36.129) & pt=0, lineID=862, koords=(37.956,36.075) <-> pt=1, lineID=862, koords=(42.1818,33.4657)
pt=0, lineID=627, koords=(38.755,59.642) <-> pt=1, lineID=627, koords=(41.7127,59.0616) & pt=0, lineID=295, koords=(35.515,51.977) <-> pt=1, lineID=295, koords=(41.6581,55.9149)
pt=0, lineID=549, koords=(41.2496,88.0175) <-> pt=1, lineID=549, koords=(41.996,92.273) & pt=0, lineID=158, koords=(41.215,98.824) <-> pt=1, lineID=158, koords=(41.6971,95.9392)
pt=0, lineID=549, koords=(41.2496,88.0175) <-> pt=1, lineID=549, koords=(41.996,92.273) & pt=0, lineID=334, koords=(39.058,86.682) <-> pt=1, lineID=334, koords=(43.2479,83.1497)
pt=0, lineID=868, koords=(40.9009,16.7362) <-> pt=1, lineID=868, koords=(44.427,12.275) & pt=0, lineID=220, koords=(37.954,17.574) <-> pt=1, lineID=220, koords=(44.1522,21.8046)
pt=0, lineID=613, koords=(38.4322,24.048) <-> pt=1, lineID=613, koords=(41.309,16.207) & pt=0, lineID=835, koords=(37.508,12.38) <-> pt=1, lineID=835, koords=(41.3438,12.8841)
pt=0, lineID=868, koords=(40.9009,16.7362) <-> pt=1, lineID=868, koords=(44.427,12.275) & pt=0, lineID=835, koords=(37.508,12.38) <-> pt=1, lineID=835, koords=(41.3438,12.8841)
pt=0, lineID=868, koords=(40.9009,16.7362) <-> pt=1, lineID=868, koords=(44.427,12.275) & pt=0, lineID=685, koords=(38.26,6.456) <-> pt=1, lineID=685, koords=(43.4811,13.4149)
pt=0, lineID=863, koords=(41.352,41.119) <-> pt=1, lineID=863, koords=(41.6153,40.4127) & pt=0, lineID=951, koords=(39.7766,42.2947) <-> pt=1, lineID=951, koords=(42.013,43.34)
pt=0, lineID=863, koords=(41.352,41.119) <-> pt=1, lineID=863, koords=(41.6153,40.4127) & pt=0, lineID=211, koords=(39.5284,40.9357) <-> pt=1, lineID=211, koords=(43.803,40.173)
pt=0, lineID=81, koords=(35.35,1.7) <-> pt=1, lineID=81, koords=(41.5493,9.1536) & pt=0, lineID=685, koords=(38.26,6.456) <-> pt=1, lineID=685, koords=(43.4811,13.4149)
pt=0, lineID=527, koords=(40.7959,10.7384) <-> pt=1, lineID=527, koords=(42.507,5.761) & pt=0, lineID=779, koords=(40.435,6.459) <-> pt=1, lineID=779, koords=(45.657,11.2091)
pt=0, lineID=866, koords=(39.3319,30.9305) <-> pt=1, lineID=866, koords=(42.025,31.441) & pt=0, lineID=116, koords=(40.2885,25.9403) <-> pt=1, lineID=116, koords=(43.384,27.33)
pt=0, lineID=779, koords=(40.435,6.459) <-> pt=1, lineID=779, koords=(45.657,11.2091) & pt=0, lineID=481, koords=(41.029,3.809) <-> pt=1, lineID=481, koords=(46.1507,5.5629)
pt=0, lineID=906, koords=(39.3151,78.699) <-> pt=1, lineID=906, koords=(42.152,84.013) & pt=0, lineID=177, koords=(38.2229,79.437) <-> pt=1, lineID=177, koords=(42.232,85.431)
pt=0, lineID=819, koords=(39.729,85.9) <-> pt=1, lineID=819, koords=(43.4634,78.9426) & pt=0, lineID=291, koords=(37.639,84.545) <-> pt=1, lineID=291, koords=(42.7567,77.7914)
pt=0, lineID=990, koords=(39.5052,47.1327) <-> pt=1, lineID=990, koords=(43.794,49.185) & pt=0, lineID=930, koords=(40.965,43.4625) <-> pt=1, lineID=930, koords=(42.953,44.941)
